uniq_id,crawl_timestamp,job_title,company_name,post_date,job_type,inferred_salary_time_unit,salary_offered,job_board,geo,job_post_lang,valid_through,postdate_yyyymmdd,last_expiry_check_date,latest_expiry_check_date,duplicate_status,postdate_in_indexname_format,inferred_city,inferred_state,inferred_country,fitness_score,inferred_salary_from,inferred_salary_to,inferred_salary_currency,is_consumed_job,job_requirements,contact_email,test_contact_email,post_date_unix_time,postal_code
075bd439315c548d0c0734ad717fa6db,2020-05-25 09:48:22 +0000,Porter - Burger King #00869,Carrols Corporation,2020-05-24,Full-Time,/,"$134,947.00",careerbuilder,usa,en-us,2020-06-23,20200524,2020.05.25,2020-05-25,,2020.05.22,Richmond,Indiana,United states,10,,,,,,,,1590278400,24502
02ef64cdc19e937d615d8a65e43cb7e3,2020-06-20 01:55:07 +0000,Amazon Warehousing Worker - Earn $15/hr or more,Amazon Fulfillment,2020-06-19,Full-Time,/,"$79,860.00",careerbuilder,usa,en-us,2020-07-18,20200619,2020.06.20,2020-06-20,,2020.06.11,Saint paul park,Minnesota,United states,10,,,,,,,,1592524800,38469
3a64630bd2096bdb5ba56504df1a5969,2020-05-07 01:23:20 +0000,Prime Now Shopper (Immediate Opening) - Earn $16.00/hr- $16.40/hr or more,Amazon Fulfillment,2020-05-06,Full-Time,/,"$56,649.00",careerbuilder,usa,en-us,2020-06-05,20200506,2020.05.07,2020-05-07,,2020.05.01,La honda,California,United states,10,,,,,,,,1588723200,56304
e4ee95525f53e4130299a4e6ac795d43,2020-06-28 01:25:30 +0000,WALMART DIRECT SALES REPRESENTATIVE FULL TIME,CROSSMARK,2020-06-27,Full-Time,/,"$55,496.00",careerbuilder,usa,en-us,2020-07-26,20200627,2020.06.28,2020-06-28,,2020.06.22,Coral springs,Florida,United states,10,,,,,,,,1593216000,02538
452dd73e8c1e7b38c4b7ff48310ff5cb,2020-05-15 01:10:49 +0000,Medical Manufacturing,Adecco USA,2020-05-14,Full-Time,/hour,"$47,947.00",careerbuilder,usa,en-us,2020-06-13,20200514,2020.05.15,2020-05-15,,2020.05.11,Plymouth,Minnesota,United states,10,15.00,15.00,$,,,,,1589414400,31147
e09c58b9d4b329352150afb9a3e2d2e7,2020-05-11 01:41:52 +0000,Seasonal Personal Vehicle Package Driver,UPS,2020-05-10,Full-Time,/,"$61,276.00",careerbuilder,usa,en-us,2020-06-09,20200510,2020.05.11,2020-05-11,,2020.05.01,Rock rapids,Iowa,United states,10,,,,,,,,1589068800,30595
610886fa1555921d6322eab33ce7441a,2020-06-30 02:55:55 +0000,Store Hourly,Advance Auto Parts,2020-06-23,Full-Time,/,"$27,128.00",careerbuilder,usa,en-us,2020-07-22,20200623,2020.06.30,2020-06-30,,2020.06.22,Lakeville,Minnesota,United states,10,,,,,,,,1592870400,37444
8333d18df3dd151462fc6b5910445e50,2020-06-07 01:23:52 +0000,TO GO SPECIALIST,LongHorn Steakhouse,2020-06-05,Full-Time/Part-Time,/,"$58,945.00",careerbuilder,usa,en-us,2020-07-04,20200605,2020.06.07,2020-06-07,,2020.06.01,Omaha,Nebraska,United states,10,,,,,,,,1591315200,71949
8d8fbd4ba9b887a681f89468e8ae45a2,2020-06-24 02:06:41 +0000,PT sales,Advance Auto Parts,2020-06-23,Part-Time,/,"$49,516.00",careerbuilder,usa,en-us,2020-07-22,20200623,2020.06.24,2020-06-24,,2020.06.22,Rockingham,North carolina,United states,10,,,,,,,,1592870400,53023
35800d496edc81e6387c57a915d6cb56,2020-06-04 01:44:48 +0000,Aircraft Clipper Grind Technician,Volt,2020-06-03,Full-Time,/hour,"$56,188.00",careerbuilder,usa,en-us,2020-07-02,20200603,2020.06.04,2020-06-04,,2020.06.01,Irvine,California,United states,10,20.00,21.00,$,,,,,1591142400,10959
b00be94a7a01cae9d94f5653b4884ab6,2020-05-12 01:17:43 +0000,Screeners,BCforward,2020-05-11,Contractor,/,"$65,710.00",careerbuilder,usa,en-us,2020-06-10,20200511,2020.05.12,2020-05-12,,2020.05.11,Sidney,Ohio,United states,10,,,,,,,,1589155200,65927
e8f373c0611979402294f4bf659b2d22,2020-06-13 01:49:33 +0000,Regional Sales Manager - Own a Franchise,WilliamsonHeckt,2020-06-12,Full-Time,/,"$89,607.00",careerbuilder,usa,en-us,2020-07-11,20200612,2020.06.13,2020-06-13,,2020.06.11,San antonio,Texas,United states,10,,,,,,,,1591920000,02522
c614825e8d6d97d8e9a102d905984d73,2020-04-29 04:05:33 +0000,Controller,Robert Half,2020-04-28,Seasonal/Temp,/DOE,"$97,174.00",careerbuilder,usa,en-us,2020-05-27,20200428,2020.04.29,2020-04-29,,2020.04.22,,New jersey,United states,10,DOE,DOE,,,,,,1588032000,45682
43a0243a5424e83cccc0457672ccfae1,2020-05-24 20:19:01 +0000,Sales Associate,Spencer's,2020-05-23,Full-Time,/,"$81,596.00",careerbuilder,usa,en-us,2020-06-22,20200523,2020.05.24,2020-05-24,,2020.05.22,Kansas city,Missouri,United states,10,,,,,,,,1590192000,63197
77fb638d4a966f3fcf63fe0febd47a76,2020-05-20 01:07:17 +0000,Warehouse Handler (Multiple Shifts Available) - Earn $15.8/hr or More,Amazon Fulfillment,2020-05-19,Full-Time,/,"$112,059.00",careerbuilder,usa,en-us,2020-06-18,20200519,2020.05.20,2020-05-20,,2020.05.11,Issaquah,Washington,United states,10,,,,,,,,1589846400,54565
d5266bfb510ec352251b83de763bd232,2020-04-18 01:45:14 +0000,Licensed Insurance Sales Agent,Synergy Staffing,2020-04-17,Full-Time,/year,"$134,184.00",careerbuilder,usa,en-us,2020-05-16,20200417,2020.04.18,2020-04-18,,2020.04.11,Tampa,Florida,United states,10,"50,000.00","60,000.00",$,,,,,1587081600,39312
c0509e7e8041e4c44ae3ead4f564c4f3,2020-04-22 02:15:02 +0000,Staff Accountant,Robert Half,2020-04-21,Seasonal/Temp,/DOE,"$102,663.00",careerbuilder,usa,en-us,2020-05-20,20200421,2020.04.22,2020-04-22,,2020.04.11,Deerfield beach,Florida,United states,10,DOE,DOE,,,,,,1587427200,64661
da0c37064ee1d7c1da0503f1dd74ad6f,2020-06-12 02:12:33 +0000,Amazon Warehouse Worker - Part-Time Shifts Available,Amazon Fulfillment,2020-06-11,Part-Time,/,"$74,173.00",careerbuilder,usa,en-us,2020-07-10,20200611,2020.06.12,2020-06-12,,2020.06.11,Boston,Massachusetts,United states,10,,,,,,,,1591833600,84232
0c84503d20405650db10ab74da545e53,2020-06-26 01:54:33 +0000,Superintendent,GPAC,2020-06-25,Full-Time,/,"$129,978.00",careerbuilder,usa,en-us,2020-07-24,20200625,2020.06.26,2020-06-26,,2020.06.22,New braunfels,Texas,United states,10,,,,,,,,1593043200,43328
acf517334832d79daed9b374f70bbbba,2020-06-11 00:57:59 +0000,Amazon Warehouse Associate - Morning Shifts Available,Amazon Fulfillment,2020-06-10,Full-Time,/,"$80,477.00",careerbuilder,usa,en-us,2020-07-09,20200610,2020.06.11,2020-06-11,,2020.06.01,Hanson,Massachusetts,United states,10,,,,,,,,1591747200,61243
41b49fac9ac6b32db9d7f1b908127191,2020-05-27 01:20:08 +0000,Team Member (F),Fazoli's,2020-05-26,Full-Time,/,"$63,825.00",careerbuilder,usa,en-us,2020-06-25,20200526,2020.05.27,2020-05-27,,2020.05.22,Mishawaka,Indiana,United states,10,,,,,,,,1590451200,89976
ab4ff33d090c9486bd1b141c526c385c,2020-06-18 01:56:25 +0000,Electrician,Advantage Resourcing,2020-06-17,Contractor,/hour,"$82,037.00",careerbuilder,usa,en-us,2020-07-16,20200617,2020.06.18,2020-06-18,,2020.06.11,Gulfport,Mississippi,United states,10,16.00,24.00,$,,,,,1592352000,65803
4e3cd08a5a694f3bf06438cb58efaedc,2020-05-17 01:09:26 +0000,"HVAC CAREER TRAINING - LOCAL HEATING, AIR CONDITIONING & REFRIGERATION TRAINING AVAILABLE",CDL Career Now,2020-05-16,Full-Time,/,"$43,367.00",careerbuilder,usa,en-us,2020-06-15,20200516,2020.05.17,2020-05-17,,2020.05.11,Kent,Ohio,United states,10,,,,,,,,1589587200,03715
da37c49a56abc2ae63a36dae98c96bfe,2020-05-09 01:58:02 +0000,Amazon Warehouse Team Member - Earn up to $15/hr,Amazon Fulfillment,2020-05-08,Full-Time,/,"$124,136.00",careerbuilder,usa,en-us,2020-06-07,20200508,2020.05.09,2020-05-09,,2020.05.01,Hamilton,Michigan,United states,10,,,,,,,,1588896000,01237
2a1cda1e82515af32fa81a7538f04f4f,2020-04-29 03:59:50 +0000,Bilingual Taiwanese/English Phone/Video Interpreter,LanguageLine Solutions,2020-04-28,Full-Time/Part-Time,/,"$75,205.00",careerbuilder,usa,en-us,2020-05-27,20200428,2020.04.29,2020-04-29,,2020.04.22,Southaven,Mississippi,United states,10,,,,,,,,1588032000,07274
10da68dc5438b1e8303a5b68dac1d23c,2020-06-26 01:53:52 +0000,Warehouse Associate (Flexible Hours),Amazon Fulfillment,2020-06-25,Full-Time,/,"$78,357.00",careerbuilder,usa,en-us,2020-07-24,20200625,2020.06.26,2020-06-26,,2020.06.22,Woodbridge,New jersey,United states,10,,,,,,,,1593043200,65700
565d963c986e822be2c82963bfdbfe2a,2020-06-24 03:11:56 +0000,Manager on Duty/ Keyholder,Advance Auto Parts,2020-06-22,Full-Time,/,"$105,443.00",careerbuilder,usa,en-us,2020-07-21,20200622,2020.06.24,2020-06-24,,2020.06.22,Las vegas,Nevada,United states,10,,,,,,,,1592784000,96327
1c26b74580e5212c6e102d9598b52034,2020-04-03 02:57:47 +0000,Help Desk Support Specialist,Telesis,2020-04-02,Full-Time,/,"$134,250.00",careerbuilder,usa,en-us,2020-05-01,20200402,2020.04.03,2020-04-03,,2020.04.01,San antonio,Texas,United states,10,,,,,,,,1585785600,43687
64a489fe3e673a6898b02b4ccef762f1,2020-05-14 01:13:28 +0000,Scheduling Coordinator,Home Instead Senior Care,2020-05-13,Full-Time,/,"$89,793.00",careerbuilder,usa,en-us,2020-06-12,20200513,2020.05.14,2020-05-14,,2020.05.11,Indianapolis,Indiana,United states,10,,,,,,,,1589328000,20922
4ef863dcfc7f61e9722d5f047d3a884d,2020-04-11 01:22:50 +0000,Customer Service Representative II,Beacon Health Options,2020-04-10,Full-Time,/,"$77,901.00",careerbuilder,usa,en-us,2020-05-09,20200410,2020.04.11,2020-04-11,,2020.04.01,Coral gables,Florida,United states,10,,,,,,,,1586476800,03775
857bba1e3f6565b95458c32365232af7,2020-06-20 01:47:14 +0000,Solar Business Development Manager,GPAC,2020-06-19,Full-Time,/,"$137,051.00",careerbuilder,usa,en-us,2020-07-18,20200619,2020.06.20,2020-06-20,,2020.06.11,Saint cloud,Minnesota,United states,10,,,,,,,,1592524800,25312
d184cabeace08e0ec3430d5991f44081,2020-06-05 02:01:19 +0000,"Appointment Setter, Executive Level Scheduler",Brandstar,2020-06-04,Full-Time,/0,"$112,668.00",careerbuilder,usa,en-us,2020-07-03,20200604,2020.06.05,2020-06-05,,2020.06.01,Pompano beach,Florida,United states,10,0,0,,,,,,1591228800,90227
9fbb2c2ec8f8eeebca507a5863e30829,2020-06-16 01:02:55 +0000,Amazon Warehouse Worker - Immediate Hire,Amazon Fulfillment,2020-06-15,Full-Time,/,"$121,885.00",careerbuilder,usa,en-us,2020-07-14,20200615,2020.06.16,2020-06-16,,2020.06.11,Skyforest,California,United states,10,,,,,,,,1592179200,85263
c9ea6f779222e216403a1f643e066384,2020-05-16 02:37:09 +0000,Sr. Civil Engineer - Land Development,GPAC,2020-05-15,Full-Time,/,"$83,222.00",careerbuilder,usa,en-us,2020-06-14,20200515,2020.05.16,2020-05-16,,2020.05.11,Salem,Oregon,United states,10,,,,,,,,1589500800,96764
f351bec9e8a12e37551e1e5c90a07470,2020-05-07 02:41:42 +0000,Amazon Warehouse Operator - (Immediate Openings) - Earn $15.00 or more,Amazon Fulfillment,2020-05-06,Full-Time,/,"$125,311.00",careerbuilder,usa,en-us,2020-06-05,20200506,2020.05.07,2020-05-07,,2020.05.01,New milford,New jersey,United states,10,,,,,,,,1588723200,43551
b59d3a51ae5fcbe6af7cdb0e360d2226,2020-05-22 02:09:00 +0000,Amazon Warehouse Attendant (Full-time/ Part-time or You Pick) - Immediately Hiring,Amazon Fulfillment,2020-05-21,Part-Time,/,"$29,579.00",careerbuilder,usa,en-us,2020-06-20,20200521,2020.05.22,2020-05-22,,2020.05.11,Fox island,Washington,United states,10,,,,,,,,1590019200,75319
8d51e6c31c56535fdbb69d6bd02dc9d7,2020-05-09 01:13:49 +0000,"Technical Writer/Editor, Associate - 33112",Alion Science and Technology Corporation,2020-05-08,Full-Time,/,"$76,627.00",careerbuilder,usa,en-us,2020-06-07,20200508,2020.05.09,2020-05-09,,2020.05.01,California,Maryland,United states,10,,,,,,,,1588896000,92468
7db83d65c8da26863b04bc97ffcde14f,2020-04-14 01:44:36 +0000,"HVAC CAREER TRAINING - LOCAL HEATING, AIR CONDITIONING & REFRIGERATION TRAINING AVAILABLE",My HVAC Career,2020-04-13,Full-Time,/,"$48,646.00",careerbuilder,usa,en-us,2020-05-12,20200413,2020.04.14,2020-04-14,,2020.04.11,Schertz,Texas,United states,10,,,,,,,,1586736000,25669
a08935f829870e732026cd0ef3f15ae7,2020-04-29 04:29:12 +0000,Bilingual Chin Falam/English Phone/Video Interpreter,LanguageLine Solutions,2020-04-28,Full-Time/Part-Time,/,"$76,141.00",careerbuilder,usa,en-us,2020-05-27,20200428,2020.04.29,2020-04-29,,2020.04.22,Erie,Pennsylvania,United states,10,,,,,,,,1588032000,83415
154ca833c4e2749fabcfc9e45b754005,2020-04-29 05:25:12 +0000,Bilingual Taiwanese/English Phone/Video Interpreter,LanguageLine Solutions,2020-04-28,Full-Time/Part-Time,/,"$57,908.00",careerbuilder,usa,en-us,2020-05-27,20200428,2020.04.29,2020-04-29,,2020.04.22,Sheboygan,Wisconsin,United states,10,,,,,,,,1588032000,03397
75d94586a40e6604d4103285e5c22672,2020-05-21 01:42:38 +0000,"Assistant Project Manager I (New Graduate Program) - New Orleans, LA",CECO CONCRETE CONSTRUCTION,2020-05-20,Full-Time,/,"$36,319.00",careerbuilder,usa,en-us,2020-06-19,20200520,2020.05.21,2020-05-21,,2020.05.11,New orleans,Louisiana,United states,10,,,,,,,,1589932800,60083
5bbcfe165d0196094d3d7bb99271442e,2020-05-05 02:43:32 +0000,Senior Manufacturing Equipment Technician,Jobot,2020-05-04,Full-Time,/,"$62,980.00",careerbuilder,usa,en-us,2020-06-03,20200504,2020.05.05,2020-05-05,,2020.05.01,Costa mesa,California,United states,10,,,,,,,,1588550400,60369
b4bc432fe8a20dc362049c8000562d8e,2020-05-12 02:41:06 +0000,Amazon Order Picker,Amazon Fulfillment,2020-05-11,Full-Time,/,"$125,335.00",careerbuilder,usa,en-us,2020-06-10,20200511,2020.05.12,2020-05-12,,2020.05.11,,Illinois,United states,10,,,,,,,,1589155200,54162
1a31554e6f1fad8ed28f87dfbb40dadd,2020-06-13 01:51:53 +0000,Amazon Shopper,Amazon Fulfillment,2020-06-12,Full-Time,/,"$116,109.00",careerbuilder,usa,en-us,2020-07-11,20200612,2020.06.13,2020-06-13,,2020.06.11,,Connecticut,United states,10,,,,,,,,1591920000,33929
93559be6f3331cc72c6704e955e695c5,2020-05-21 01:59:38 +0000,Human Resources Generalist,"Graphic Packaging International, LLC",2020-05-20,Full-Time,/,"$119,315.00",careerbuilder,usa,en-us,2020-06-19,20200520,2020.05.21,2020-05-21,,2020.05.11,Monroe,Louisiana,United states,10,,,,,,,,1589932800,86714
357691e17ff2322409f7c5ea9cba5737,2020-04-29 01:51:39 +0000,Bilingual Burmese/English Phone/Video Interpreter,LanguageLine Solutions,2020-04-28,Full-Time/Part-Time,/,"$33,251.00",careerbuilder,usa,en-us,2020-05-27,20200428,2020.04.29,2020-04-29,,2020.04.22,Champaign,Illinois,United states,10,,,,,,,,1588032000,23935
6949029ca17823c941087c05ccf05922,2020-06-02 01:22:52 +0000,"Amazon Warehouse - Part-time, Immediate Hire",Amazon Fulfillment,2020-06-01,Part-Time,/,"$43,226.00",careerbuilder,usa,en-us,2020-06-30,20200601,2020.06.02,2020-06-02,,2020.06.01,,New jersey,United states,10,,,,,,,,1590969600,96706
1516bc9f5cb92752381b520a9af8e3e4,2020-06-10 01:08:02 +0000,Amazon Order Filler - Day and Nights Available,Amazon Fulfillment,2020-06-09,Full-Time,/,"$39,262.00",careerbuilder,usa,en-us,2020-07-08,20200609,2020.06.10,2020-06-10,,2020.06.01,Simpsonville,Kentucky,United states,10,,,,,,,,1591660800,06273
045e7f7c0f56ca8e95dfe4fac4854244,2020-06-08 01:16:29 +0000,Office Clerk,Coleman Worldwide Moving,2020-06-07,Full-Time,/,"$93,597.00",careerbuilder,usa,en-us,2020-07-06,20200607,2020.06.08,2020-06-08,,2020.06.01,Warner robins,Georgia,United states,10,,,,,,,,1591488000,27325
8d3095498609ffd29d4302964fdcfd6c,2020-05-16 01:38:00 +0000,"HVAC CAREER TRAINING - LOCAL HEATING, AIR CONDITIONING & REFRIGERATION TRAINING AVAILABLE",My HVAC Career,2020-05-15,Full-Time,/,"$108,897.00",careerbuilder,usa,en-us,2020-06-14,20200515,2020.05.16,2020-05-16,,2020.05.11,El paso,Texas,United states,10,,,,,,,,1589500800,17834
bf6d82ea554eda13c169e4f9aaa0d999,2020-05-10 01:57:16 +0000,Warehouse Laborer - Overnight Shifts,Amazon Fulfillment,2020-05-09,Full-Time,/,"$44,625.00",careerbuilder,usa,en-us,2020-06-08,20200509,2020.05.10,2020-05-10,,2020.05.01,,New hampshire,United states,10,,,,,,,,1588982400,27556
af6e7956642b384ec912ac72fa5e7148,2020-04-17 03:36:03 +0000,Registered Nurse | RN | TEL (Contract),Favorite Healthcare,2020-04-16,Contractor,/,"$145,681.00",careerbuilder,usa,en-us,2020-05-15,20200416,2020.04.17,2020-04-17,,2020.04.11,Voorhees,New jersey,United states,10,,,,,,,,1586995200,94350
38aa2e29afe78b4200556bb3cb0053d9,2020-05-11 01:01:43 +0000,Amazon Warehouse Attendant (Seasonal),Amazon Fulfillment,2020-05-10,Seasonal/Temp,/,"$46,821.00",careerbuilder,usa,en-us,2020-06-09,20200510,2020.05.11,2020-05-11,,2020.05.01,Myerstown,Pennsylvania,United states,10,,,,,,,,1589068800,26709
7a13ba932b444362fac8d02d2681800f,2020-05-28 02:10:15 +0000,Retail Merchandiser,Driveline Retail,2020-05-27,Part-Time,/hour,"$137,295.00",careerbuilder,usa,en-us,2020-06-26,20200527,2020.05.28,2020-05-28,,2020.05.22,Aberdeen,South dakota,United states,10,9.50,16.00,$,,,,,1590537600,29216
ff28698692f8e68e36d7b12f22d7625f,2020-04-30 01:54:56 +0000,Warehouse Worker (Part-Time),Amazon Fulfillment,2020-04-29,Part-Time,/,"$54,651.00",careerbuilder,usa,en-us,2020-05-28,20200429,2020.04.30,2020-04-30,,2020.04.22,San francisco,California,United states,10,,,,,,,,1588118400,38620
bfaf7b3051850c037bcab87799f7b50a,2020-06-04 01:17:49 +0000,Security Officer- Global Tech Site,Allied Universal,2020-06-03,Full-Time,/,"$57,937.00",careerbuilder,usa,en-us,2020-07-02,20200603,2020.06.04,2020-06-04,,2020.06.01,Fremont,California,United states,10,,,,,,,,1591142400,71906
fc5be7bb2e56dc0f8762790d41e3f10b,2020-05-07 02:28:36 +0000,Shipper/Receiver,The HEICO Companies LLC,2020-05-06,Full-Time,/,"$96,221.00",careerbuilder,usa,en-us,2020-06-05,20200506,2020.05.07,2020-05-07,,2020.05.01,Raleigh,North carolina,United states,10,,,,,,,,1588723200,69725
fb5ba2b0c5a0dccf4fbcfb4fb384bea8,2020-06-13 01:05:33 +0000,Inventory Associate - 1805,WIS International,2020-06-12,Part-Time,/,"$44,910.00",careerbuilder,usa,en-us,2020-07-11,20200612,2020.06.13,2020-06-13,,2020.06.11,Alexandria,Louisiana,United states,10,,,,,,,,1591920000,51173
b22335e27fa8c723139a350da3836fec,2020-04-14 01:12:25 +0000,Amazon Warehousing Worker - Earn $15 or more,Amazon Fulfillment,2020-04-13,Full-Time,/,"$64,598.00",careerbuilder,usa,en-us,2020-05-12,20200413,2020.04.14,2020-04-14,,2020.04.11,Madison,New jersey,United states,10,,,,,,,,1586736000,09297
00542194d4ad02df562434e1ae35b1c8,2020-05-30 02:18:35 +0000,"Service Technician, Refrigeration and Appliance Repair",Sears Auto Center,2020-05-29,Full-Time,/,"$28,295.00",careerbuilder,usa,en-us,2020-06-28,20200529,2020.05.30,2020-05-30,,2020.05.22,,Florida,United states,10,,,,,,,,1590710400,43883
09bdbc854a6d154502a65e26d0ecae21,2020-05-11 01:08:54 +0000,Senior Enterprise Report Writer,Security Finance,2020-05-10,Full-Time,/,"$48,070.00",careerbuilder,usa,en-us,2020-06-09,20200510,2020.05.11,2020-05-11,,2020.05.01,Spartanburg,South carolina,United states,10,,,,,,,,1589068800,21828
2c7933f222147b41705fc7b14fb04ff7,2020-06-05 01:12:38 +0000,Amazon Order Packer - Full and Part Time,Amazon Fulfillment,2020-06-04,Part-Time,/,"$36,027.00",careerbuilder,usa,en-us,2020-07-03,20200604,2020.06.05,2020-06-05,,2020.06.01,Sacramento,California,United states,10,,,,,,,,1591228800,18273
e1b5b5228df0c4c3449e04b25eedc521,2020-05-19 01:59:06 +0000,Warehouse Operator (Multiple Shifts Available) - Earn $15.8/hr or More,Amazon Fulfillment,2020-05-18,Full-Time,/,"$122,484.00",careerbuilder,usa,en-us,2020-06-17,20200518,2020.05.19,2020-05-19,,2020.05.11,Snohomish,Washington,United states,10,,,,,,,,1589760000,02582
be0d682e80849eab5f84a29c47b2af96,2020-05-13 01:21:56 +0000,FORMULATION SCIENTIST,GPAC,2020-05-12,Full-Time,/,"$144,377.00",careerbuilder,usa,en-us,2020-06-11,20200512,2020.05.13,2020-05-13,,2020.05.11,Washington,District of columbia,United states,10,,,,,,,,1589241600,60184
9fe555fe3b7a19c187a480182691a290,2020-04-16 01:28:39 +0000,Amazon Warehouse Fulfillment Associate (Full-Time),Amazon Fulfillment,2020-04-14,Full-Time,/,"$31,925.00",careerbuilder,usa,en-us,2020-05-13,20200414,2020.04.16,2020-04-16,,2020.04.11,Plandome,New york,United states,10,,,,,,,,1586822400,56310
e83d711484f5a24b490b98e82147519a,2020-04-10 01:47:25 +0000,Sr. Technical Analyst/Business Analyst- C2H- St. Pete,Vaco Technology,2020-04-09,Full-Time,/,"$33,740.00",careerbuilder,usa,en-us,2020-05-08,20200409,2020.04.10,2020-04-10,,2020.04.01,Pinellas park,Florida,United states,10,,,,,,,,1586390400,08309
3d0b706dbc9e583a728e57e68fbafb93,2020-06-11 00:57:54 +0000,Amazon Warehouse Associate,Amazon Fulfillment,2020-06-10,Full-Time,/,"$137,367.00",careerbuilder,usa,en-us,2020-07-09,20200610,2020.06.11,2020-06-11,,2020.06.01,Aurora,Illinois,United states,10,,,,,,,,1591747200,51955
df4938a423a7b11a213948bfb995c741,2020-05-16 02:25:31 +0000,Maintenance II Change Over/PM Team,AMCOR LTD,2020-05-15,Full-Time,/,"$120,980.00",careerbuilder,usa,en-us,2020-06-14,20200515,2020.05.16,2020-05-16,,2020.05.11,Bellevue,Ohio,United states,10,,,,,,,,1589500800,81986
d916be12d1034df720c8ddf82a344405,2020-06-26 02:25:38 +0000,PT - Receiver/Stocker,Lowe's Home Improvement,2020-06-25,Part-Time,/,"$54,026.00",careerbuilder,usa,en-us,2020-07-24,20200625,2020.06.26,2020-06-26,,2020.06.22,Winchester,Virginia,United states,10,,,,,,,,1593043200,28684
203f01849096c6d3d47b361735e905e3,2020-06-06 02:00:46 +0000,Amazon Warehouse Assistant (Full-Time with Benefits) - Earn $16.30/hr or More,Amazon Fulfillment,2020-06-05,Full-Time,/,"$36,006.00",careerbuilder,usa,en-us,2020-07-04,20200605,2020.06.06,2020-06-06,,2020.06.01,Bonney lake,Washington,United states,10,,,,,,,,1591315200,00051
fa3b2a4f4cd2bfe900cd5d24f86d3a58,2020-04-29 03:47:11 +0000,Bilingual Kanjobal/English Phone/Video Interpreter,LanguageLine Solutions,2020-04-28,Full-Time/Part-Time,/,"$61,444.00",careerbuilder,usa,en-us,2020-05-27,20200428,2020.04.29,2020-04-29,,2020.04.22,Herndon,Virginia,United states,10,,,,,,,,1588032000,23342
982fb8c888615c0b92279e9ec56561ff,2020-04-30 02:05:01 +0000,Software Development Manager,Jobot,2020-04-29,Full-Time,/,"$138,134.00",careerbuilder,usa,en-us,2020-05-28,20200429,2020.04.30,2020-04-30,,2020.04.22,Las vegas,Nevada,United states,10,,,,,,,,1588118400,01633
6b17c207d4cd7b1d11917f4e7cb466a0,2020-06-08 01:12:35 +0000,Physical Therapist (PT) Travel Job,Jackson Therapy Partners,2020-06-07,Full-Time,/,"$62,073.00",careerbuilder,usa,en-us,2020-07-06,20200607,2020.06.08,2020-06-08,,2020.06.01,Long beach,California,United states,10,,,,,,,,1591488000,06129
e305297e3dc661ebe912fdc01ddffd6c,2020-05-05 01:16:50 +0000,Infrastructure Architect,Kaman Distribution,2020-05-04,Full-Time,/,"$129,346.00",careerbuilder,usa,en-us,2020-06-03,20200504,2020.05.05,2020-05-05,,2020.05.01,,Connecticut,United states,10,,,,,,,,1588550400,65781
597f33eea069d976729b202b777881c1,2020-04-16 02:21:30 +0000,Amazon Shopper - Earn $15 or more,Amazon Fulfillment,2020-04-15,Full-Time,/,"$139,585.00",careerbuilder,usa,en-us,2020-05-14,20200415,2020.04.16,2020-04-16,,2020.04.11,,Massachusetts,United states,10,,,,,,,,1586908800,93092
78ce198aa1e085daa6b1edc2054593c6,2020-04-17 04:03:55 +0000,Sr. EDI Developer,Synerfac,2020-04-16,Full-Time,/,"$106,527.00",careerbuilder,usa,en-us,2020-05-15,20200416,2020.04.17,2020-04-17,,2020.04.11,Fort lauderdale,Florida,United states,10,,,,,,,,1586995200,54588
7b19d325a6db524528f18a0f255a031e,2020-04-29 04:27:39 +0000,Bilingual Kanjobal/English Phone/Video Interpreter,LanguageLine Solutions,2020-04-28,Full-Time/Part-Time,/,"$80,109.00",careerbuilder,usa,en-us,2020-05-27,20200428,2020.04.29,2020-04-29,,2020.04.22,,Tennessee,United states,10,,,,,,,,1588032000,17092
0a5a64c82c0909aa796a6460104366b3,2020-05-14 02:29:02 +0000,Production Operator,Aerotek,2020-05-13,Full-Time,/hour,"$63,722.00",careerbuilder,usa,en-us,2020-06-12,20200513,2020.05.14,2020-05-14,,2020.05.11,Auburn,Washington,United states,10,16.00,17.00,$,,,,,1589328000,89541
67d2db4c6d8ef700c1f55c8cdbd04bf5,2020-04-28 02:34:46 +0000,Make Money Delivering from Local Stores,Shipt,2020-04-27,Full-Time,/,"$83,885.00",careerbuilder,usa,en-us,2020-05-26,20200427,2020.04.28,2020-04-28,,2020.04.22,Calabasas,California,United states,10,,,,,,,,1587945600,23470
f1892ef87fdb34d1419873e01835a012,2020-05-24 21:20:28 +0000,Warehouse Worker (Full-Time),Amazon Fulfillment,2020-05-23,Full-Time,/,"$109,160.00",careerbuilder,usa,en-us,2020-06-22,20200523,2020.05.24,2020-05-24,,2020.05.22,El cerrito,California,United states,10,,,,,,,,1590192000,09212
63e3db567ef08e293dd70d6eee824ba5,2020-05-10 01:20:31 +0000,Warehouser - Immediate Opening,Amazon Fulfillment,2020-05-09,Full-Time,/,"$66,424.00",careerbuilder,usa,en-us,2020-06-08,20200509,2020.05.10,2020-05-10,,2020.05.01,Belmont,California,United states,10,,,,,,,,1588982400,63772
